x,y
69,249
188,132
156,142
104,292
87,125
143,84
108,105
104,70
272,160
85,273
104,210
214,217
171,172
97,77
252,214
83,197
188,169
72,148
78,275
147,89
70,218
128,96
260,185
189,180
200,107
165,154
190,166
191,172
155,173
93,195
69,248
99,26
204,276
217,251
60,223
74,259
191,158
233,201
144,89
115,73
182,174
260,175
193,107
218,231
229,198
190,131
111,103
193,181
85,263
64,235
257,214
91,129
63,216
73,149
116,246
74,269
84,272
206,239
188,176
79,122
79,211
192,288
92,89
98,96
64,210
134,91
236,160
113,42
224,154
91,161
273,161
227,187
302,157
153,125
108,186
90,154
75,137
119,38
259,186
204,239
111,88
90,138
181,164
206,271
187,151
47,114
141,73
230,197
114,13
193,185
188,177
251,213
71,143
174,100
211,260
271,207
89,204
116,204
179,196
194,154
230,183
187,152
212,244
130,89
271,209
215,222
149,79
143,119
77,144
263,174
101,15
269,200
185,163
73,264
67,260
76,196
66,174
192,151
167,152
189,142
138,186
67,207
100,57
191,281
130,135
225,32
86,130
127,99
263,200
183,131
188,170
106,103
63,254
203,286
189,139
204,254
61,210
255,213
188,137
167,153
228,198
152,131
203,279
104,28
190,129
261,170
229,138
270,189
205,112
189,137
108,143
171,110
86,136
190,180
117,170
198,266
203,281
58,241
77,277
184,84
0,46
84,196
115,113
98,25
71,206
197,270
65,211
255,196
176,102
88,171
258,174
134,174
132,97
99,156
104,46
253,214
265,178
220,307
179,171
103,77
167,170
187,175
206,240
1,46
201,261
265,203
193,285
172,195
81,267
108,113
242,199
82,210
263,212
233,144
234,153
101,116
103,175
106,295
267,191
84,270
266,190
145,162
224,236
105,49
67,215
100,156
44,90
264,192
163,178
114,53
130,160
193,104
73,265
65,238
190,140
311,131
85,265
223,234
64,238
267,189
270,210
228,185
184,132
187,208
98,129
257,165
242,197
195,272
141,126
124,78
154,131
227,208
87,207
193,288
70,265
67,64
85,266
122,138
0,45
249,212
167,123
135,97
73,267
125,95
193,180
135,150
255,216
192,180
175,99
123,147
66,222
173,286
47,79
65,202
139,164
87,120
189,149
151,102
250,164
108,149
157,146
95,144
83,275
161,155
158,147
104,130
109,172
210,273
62,253
84,273
223,193
175,194
80,168
113,109
184,176
156,140
93,293
136,126
190,126
185,308
186,177
154,171
192,275
192,111
80,262
90,150
136,59
139,82
197,269
221,245
190,163
125,45
189,158
80,101
113,157
166,163
74,263
105,198
187,136
242,175
123,44
119,18
287,285
88,138
151,111
110,175
126,45
59,212
72,150
250,168
185,138
133,144
213,216
262,172
207,242
231,180
48,94
182,172
75,215
51,122
185,88
98,89
198,122
215,223
212,210
156,124
208,266
253,213
228,197
80,273
167,172
248,197
82,128
95,83
223,239
157,198
187,178
218,248
59,215
136,53
154,121
190,161
204,260
213,205
45,89
80,81
226,188
122,135
223,194
101,218
65,251
170,153
77,266
190,169
115,158
206,118
243,215
83,129
193,77
226,196
157,114
83,85
233,198
177,173
224,240
147,92
72,168
220,302
188,134
180,171
59,216
103,68
84,145
53,224
149,160
86,201
185,195
63,233
84,201
301,158
150,100
48,125
143,78
72,260
80,98
274,204
172,147
136,111
101,118
175,131
254,212
78,213
131,173
269,180
304,130
117,159
67,167
104,101
207,268
210,251
86,137
70,209
73,260
53,223
148,199
270,187
83,276
68,247
186,175
97,22
158,168
178,172
259,187
89,161
191,175
65,239
110,112
72,255
106,292
205,252
86,174
191,174
116,109
249,168
181,174
129,296
180,163
208,267
258,197
74,196
84,263
113,272
112,12
129,174
77,194
85,267
207,259
169,135
96,201
205,239
235,151
270,159
62,246
221,196
65,69
173,165
76,155
173,148
123,168
226,201
231,178
94,207
192,290
193,165
208,104
257,208
268,198
184,202
62,183
193,125
69,68
205,271
88,69
131,143
194,121
205,214
132,104
80,277
142,115
139,84
247,198
136,124
95,127
203,280
159,135
0,47
256,196
93,152
114,195
0,45
247,171
78,88
112,163
106,111
66,240
192,112
90,72
103,33
190,168
113,108
101,174
149,162
260,184
216,222
65,206
103,164
63,215
187,142
190,132
249,147
97,26
77,152
213,212
189,117
251,196
266,194
243,166
193,282
202,257
72,268
72,252
132,45
211,261
107,42
85,147
82,276
188,179
245,307
76,262
92,139
188,165
106,121
68,131
188,162
81,185
75,266
95,61
173,194
82,134
255,212
90,184
57,217
88,93
272,189
79,187
267,193
110,118
83,180
93,89
137,54
79,267
234,174
87,146
222,241
214,240
48,99
64,203
112,75
216,252
195,133
263,209
149,140
189,145
257,175
85,271
105,48
64,255
260,201
106,45
160,143
99,39
62,248
84,208
134,45
190,171
218,129
212,259
71,267
170,146
86,121
73,178
46,115
266,211
261,201
117,296
214,221
190,212
137,101
139,120
72,253
264,194
163,197
155,128
226,138
188,123
144,79
67,258
63,211
138,199
138,104
235,174
79,119
192,177
232,208
186,88
98,292
102,28
129,148
78,192
139,76
81,277
191,117
94,149
222,168
87,273
213,138
136,118
0,46
187,161
152,123
192,284
115,15
137,82
81,168
219,230
131,91
140,117
213,215
175,98
190,136
67,208
119,140
194,277
85,102
189,154
84,274
208,287
162,172
155,154
203,256
263,172
98,291
127,80
117,157
184,173
138,196
215,221
213,257
74,271
84,129
96,84
115,173
214,219
90,148
227,205
100,89
271,203
189,174
188,167
42,92
64,222
93,87
186,207
274,165
191,278
76,276
183,146
268,210
201,259
224,190
75,274
77,261
189,173
79,146
222,195
159,115
54,101
189,148
248,214
206,245
120,284
259,185
245,171
92,154
224,239
224,235
131,93
220,198
147,174
108,42
189,162
123,66
72,256
117,171
45,117
233,199
86,71
45,83
258,183
109,296
270,208
214,256
280,169
267,190
97,292
191,292
205,243
203,257
207,270
244,215
237,144
76,218
263,213
190,151
141,157
224,196
149,141
108,170
267,192
87,204
114,205
268,188
98,163
96,196
81,210
62,220
141,165
189,156
65,77
102,128
51,131
112,74
178,107
203,282
132,101
210,266
79,124
67,216
135,119
82,275
68,203
68,245
69,213
157,140
93,86
70,264
187,154
46,113
185,203
169,121
213,214
195,217
56,76
189,136
58,213
73,258
231,182
76,269
164,130
82,84
112,71
193,179
147,301
189,160
212,212
72,269
192,281
249,213
81,266
87,142
85,130
249,163
188,208
110,115
157,113
199,98
146,112
190,114
78,182
173,178
243,199
192,76
80,109
174,103
78,122
220,245
101,91
148,151
117,151
151,116
195,92
187,138
222,194
100,29
76,273
104,78
247,199
189,175
221,195
187,160
235,198
206,101
199,289
216,141
187,158
260,195
219,194
202,283
104,41
216,224
112,296
133,115
2,45
85,179
62,131
205,274
85,269
113,118
85,270
188,164
227,195
304,136
84,261
189,132
80,125
250,200
201,106
60,220
174,172
192,280
251,212
110,114
207,241
231,177
191,182
246,160
156,137
95,85
101,92
186,208
91,141
61,231
223,195
234,155
89,155
76,214
206,246
94,84
187,159
164,195
89,154
106,62
187,155
139,150
189,176
228,184
137,75
99,126
206,251
190,167
78,86
72,263
169,157
194,272
107,85
89,200
151,112
195,271
51,121
205,273
189,157
178,161
189,143
251,150
68,219
198,250
179,173
97,58
91,72
137,162
84,272
106,86
89,66
88,145
207,115
99,132
188,166
142,99
201,273
134,92
70,251
242,164
194,273
168,156
201,264
265,196
107,115
62,227
84,275
207,248
172,111
224,240
108,171
69,149
72,217
116,169
273,164
56,136
175,127
261,171
121,144
234,198
80,189
89,92
194,179
213,218
262,211
195,94
84,271
125,298
145,93
212,207
242,145
265,188
136,72
217,250
69,70
80,84
68,210
186,164
83,274
96,30
221,232
105,205
67,62
142,79
180,134
81,211
273,205
128,101
1,46
82,129
167,163
143,82
189,150
58,242
233,173
98,37
0,45
93,140
268,182
106,96
182,199
65,222
102,23
206,236
74,216
311,123
190,181
83,134
109,188
123,172
61,148
131,156
164,150
111,15
187,143
83,181
83,86
200,261
100,123
193,219
266,193
72,255
61,250
209,264
92,141
119,21
199,105
190,162
187,156
216,251
126,99
218,227
206,275
205,249
204,238
93,88
0,47
71,266
70,150
86,108
103,28
80,79
204,279
205,241
202,95
151,158
189,163
192,276
128,123
85,73
203,283
229,184
174,307
269,207
174,171
137,65
250,213
66,221
112,107
80,188
135,115
149,80
220,155
92,88
222,196
83,208
60,214
189,103
207,245
60,243
142,118
135,296
72,251
73,271
60,222
218,247
110,154
80,116
268,180
73,208
242,208
274,203
79,123
134,160
189,155
192,108
117,108
224,198
65,221
116,154
250,214
79,271
106,293
273,206
131,150
302,122
82,260
212,208
202,94
84,265
72,145
191,279
47,102
168,108
94,162
154,300
97,202
79,131
227,197
60,215
267,209
192,178
77,190
114,115
261,180
300,136
216,225
67,246
201,260
70,266
202,136
63,230
186,135
46,116
125,90
225,235
99,178
212,218
164,169
143,110
255,210
206,254
229,197
191,282
79,147
210,127
55,222
205,277
144,152
190,111
213,220
136,159
176,177
86,126
265,199
199,266
208,268
180,174
45,88
223,233
156,173
190,145
182,201
192,91
249,208
92,57
108,173
85,127
90,178
102,65
78,167
145,95
122,143
48,118
212,216
175,172
94,291
239,214
82,263
205,250
261,174
200,263
200,287
123,113
247,197
65,161
243,214
189,158
133,82
260,202
140,91
177,110
98,27
263,194
245,212
61,227
111,163
155,144
189,159
143,113
190,165
124,150
238,146
213,256
56,112
105,16
129,131
202,97
91,64
134,179
79,190
267,199
205,240
47,95
117,39
61,252
44,64
116,173
159,158
93,144
123,79
222,243
175,181
261,214
87,70
168,161
49,116
130,44
86,186
123,95
107,102
160,154
72,254
269,209
163,161
220,190
186,308
187,149
187,135
85,266
84,273
89,156
225,199
90,123
209,257
62,256
184,174
270,191
149,174
104,123
199,106
204,277
125,173
71,268
85,268
204,255
121,297
165,153
121,202
188,128
189,118
121,30
261,169
141,80
52,128
183,201
69,247
11,238
180,166
91,145
107,120
196,105
188,121
200,262
91,90
72,153
82,79
89,93
130,101
133,163
217,317
115,160
161,163
189,89
62,225
73,144
132,157
48,98
134,115
61,213
160,150
119,26
206,244
130,144
135,298
112,196
89,152
252,165
101,292
73,216
93,145
61,166
229,201
183,175
190,124
84,263
210,263
89,160
206,259
188,124
127,98
206,271
190,139
140,138
74,260
150,123
64,196
88,62
204,275
152,147
104,66
112,294
83,275
71,269
94,146
88,109
135,137
231,202
52,79
136,173
81,112
229,183
301,131
194,81
110,168
79,143
77,271
225,196
109,173
212,260
231,198
205,251
134,60
222,233
73,141
102,44
122,146
269,191
199,100
233,204
269,198
47,122
74,265
187,94
220,231
192,113
300,130
85,197
87,169
155,165
260,213
136,90
105,97
212,206
210,262
209,265
229,210
95,145
184,105
115,167
100,124
117,27
253,199
150,112
198,106
272,208
260,177
155,121
48,88
87,72
134,109
253,198
76,261
142,97
192,179
116,203
189,144
191,280
73,259
242,214
75,265
141,91
189,161
121,295
112,123
128,174
80,261
107,122
43,83
191,295
212,213
212,204
268,186
207,269
185,206
82,209
245,213
112,116
66,293
190,129
52,121
190,104
132,200
204,237
118,29
215,255
154,151
185,90
224,191
108,196
188,127
249,162
308,127
57,220
121,200
65,207
249,158
260,194
222,232
216,223
66,74
190,169
65,62
266,157
116,156
261,183
214,220
258,177
109,176
72,262
193,106
88,136
181,180
193,274
191,174
195,224
133,100
193,176
101,295
144,77
254,158
156,155
71,203
241,197
227,198
134,50
139,83
141,96
169,172
159,132
86,144
267,157
106,95
77,270
136,100
69,264
43,71
166,126
224,204
105,118
190,155
87,132
219,246
90,91
98,132
187,140
116,15
97,131
141,298
260,174
267,211
268,187
112,176
70,218
77,154
89,208
248,207
140,113
213,207
141,57
91,144
189,180
188,161
70,263
187,157
202,284
73,262
254,213
143,129
156,125
223,241
201,94
188,171
172,172
69,263
65,250
98,128
125,99
268,157
92,195
62,229
189,134
165,151
305,136
228,207
82,81
249,215
188,168
187,177
74,261
256,165
173,282
209,120
188,125
150,301
169,156
235,153
131,167
271,191
133,70
178,171
189,135
114,116
144,117
176,173
217,227
275,209
213,217
243,198
83,127
71,80
86,69
84,268
227,201
190,172
214,254
121,151
107,30
165,157
106,161
206,238
48,100
223,287
87,187
143,301
87,93
82,139
214,257
134,48
83,150
103,128
230,201
146,109
93,87
61,216
175,166
192,282
205,104
184,178
80,212
204,271
206,242
45,100
249,214
273,165
190,170
158,173
180,173
64,223
193,284
60,246
107,151
244,214
259,200
191,144
217,248
89,153
79,265
13,240
243,203
300,159
268,189
97,87
216,132
178,195
239,206
217,226
189,138
256,194
145,199
115,278
113,80
190,112
73,250
193,275
99,291
203,280
264,193
88,294
192,114
251,194
78,141
266,202
60,248
213,219
147,112
112,161
212,211
212,215
190,130
124,172
83,273
191,182
246,161
96,85
67,254
135,160
58,216
99,154
232,197
152,138
83,128
165,130
100,40
95,100
84,128
188,174
245,214
72,257
96,154
80,126
101,18
248,208
205,246
199,272
93,146
248,196
108,184
139,74
221,242
96,150
95,164
272,206
206,270
204,283
97,29
191,121
211,212
69,205
189,151
110,136
184,130
55,123
104,49
269,158
112,169
102,99
205,248
86,127
150,142
187,176
135,83
133,155
115,155
139,102
243,174
90,146
137,89
80,208
81,259
70,207
84,272
182,130
154,152
266,189
118,167
192,285
105,295
268,192
100,129
62,251
120,168
267,200
222,193
67,220
238,214
270,190
205,242
132,85
190,279
82,80
109,174
83,209
102,42
106,37
90,199
79,133
126,176
102,64
302,128
127,162
69,218
271,158
270,186
49,70
220,230
84,270
107,161
268,191
191,176
173,170
90,170
197,89
272,207
56,222
205,276
191,175
268,177
205,272
181,106
78,117
80,278
300,128
54,231
172,190
73,261
84,267
157,126
113,30
77,213
72,142
169,149
205,253
98,34
61,249
45,112
174,153
110,116
117,34
190,171
87,127
185,177
235,204
111,96
177,126
89,187
77,161
267,202
266,208
19,88
63,207
84,269
305,128
187,170
138,159
203,282
84,195
233,174
190,164
190,123
124,79
264,209
231,208
59,69
218,229
46,64
232,174
193,220
160,165
223,234
77,125
201,117
70,145
72,256
217,225
79,268
85,267
96,136
144,70
110,18
165,152
258,167
214,203
183,173
110,113
194,274
69,209
190,181
92,151
188,169
223,190
143,142
88,63
249,197
89,67
186,209
196,271
138,75
189,153
82,182
273,207
82,130
213,204
191,293
187,153
190,120
168,170
130,149
265,194
267,207
252,212
183,150
62,252
91,89
77,259
267,158
190,119
104,38
76,259
104,44
261,173
81,278
261,194
128,134
131,296
193,278
135,113
223,33
63,223
76,274
234,199
60,74
98,135
46,90
77,191
87,73
55,221
187,161
116,202
89,186
234,146
145,80
86,175
111,112
70,143
131,127
144,156
189,147
188,165
178,151
191,119
187,162
136,193
155,129
44,99
102,170
16,247
82,276
148,116
212,258
140,118
145,146
85,181
46,84
125,147
197,268
130,76
159,157
124,77
235,211
262,177
110,19
142,76
94,127
63,234
192,283
108,15
185,165
79,264
193,181
229,202
92,87
89,201
181,172
273,201
227,196
62,254
188,163
261,193
92,142
249,202
102,127
231,210
187,144
143,112
109,12
52,74
180,197
108,92
187,134
65,208
190,128
217,249
185,105
47,118
232,198
139,300
99,50
201,284
210,255
71,255
57,237
268,184
130,47
46,120
190,106
100,101
85,274
74,207
208,254
112,145
212,259
157,171
199,263
216,147
100,100
244,197
221,231
79,122
71,155
274,206
189,180
130,299
158,132
261,202
215,254
234,202
113,156
196,88
183,202
79,165
172,138
223,237
196,270
219,245
85,163
110,89
100,291
96,105
141,125
188,167
85,201
82,261
190,166
70,267
44,103
142,200
188,179
136,297
265,182
192,94
83,81
144,164
60,245
271,207
99,40
76,209
98,136
187,178
150,91
192,294
211,260
184,145
170,154
88,64
144,82
79,150
233,172
268,211
126,83
191,173
112,174
94,88
191,181
79,120
92,159
133,47
112,162
156,141
194,275
117,16
192,181
73,264
95,126
85,207
183,143
247,214
56,218
59,245
225,197
225,189
144,80
69,206
190,125
63,213
105,212
75,215
102,292
151,144
94,208
269,208
69,219
66,220
266,195
90,66
171,171
102,32
145,94
184,176
90,175
208,138
92,62
189,131
164,151
194,80
213,296
59,214
107,34
89,158
203,279
98,31
84,273
164,163
203,278
60,69
78,266
139,58
196,268
70,156
186,306
82,277
137,64
250,158
72,201
97,83
128,83
271,159
202,230
84,271
190,168
266,212
214,244
187,137
117,153
192,287
63,221
302,161
226,190
208,103
125,164
79,266
267,191
188,154
90,149
155,136
95,105
222,194
302,129
77,123
137,158
44,96
104,295
214,221
187,166
260,181
138,85
78,149
78,113
135,53
114,18
84,184
192,90
48,90
92,140
127,148
208,255
133,89
299,156
187,164
202,259
187,146
83,264
107,100
94,168
271,284
176,172
151,109
113,175
74,273
126,97
65,212
78,270
206,258
189,152
294,147
178,126
101,41
116,153
74,272
106,152
139,143
75,195
214,222
59,221
102,40
202,258
236,153
119,112
247,216
138,151
265,211
266,203
65,223
161,145
103,43
71,217
79,104
139,85
251,214
167,166
89,157
69,248
109,100
218,226
120,14
49,79
211,305
148,122
188,129
268,190
182,200
63,231
215,253
129,83
226,198
87,71
99,133
222,197
76,136
226,197
48,87
162,171
71,144
107,295
221,193
70,208
136,151
142,199
76,153
81,187
132,149
122,167
200,168
219,229
213,225
204,252
229,206
53,221
247,174
129,98
203,281
205,123
76,192
66,159
66,208
222,234
59,73
111,166
200,286
58,215
182,175
165,149
221,233
77,126
268,207
60,217
190,173
229,198
79,105
133,166
72,252
183,152
160,117
224,200
208,246
211,261
225,32
93,291
190,121
144,94
169,190
114,167
122,170
109,109
240,199
189,130
262,194
176,94
205,247
267,198
75,262
191,207
55,218
91,71
143,200
83,274
106,104
206,114
43,65
212,209
115,154
114,31
145,89
215,219
134,177
162,140
103,48
172,128
195,272
269,190
263,183
85,269
49,101
144,155
220,191
56,226
273,186
111,113
306,123
89,140
187,145
189,133
192,86
65,254
216,227
191,166
207,268
235,214
150,97
86,129
216,251
197,117
188,94
148,150
151,125
195,278
64,222
140,86
267,201
187,179
62,255
78,267
111,152
70,146
203,283
233,198
239,210
94,191
50,94
177,162
261,213
189,181
264,184
128,143
193,180
204,253
260,204
187,151
80,131
168,155
204,114
56,220
241,208
230,180
141,154
212,207
187,141
94,85
107,110
69,152
161,148
109,175
309,135
93,87
218,228
170,150
252,196
140,85
76,275
121,145
209,264
77,268
177,172
67,221
240,198
247,164
75,271
74,197
49,112
92,126
165,150
72,211
188,126
191,142
191,117
186,177
183,176
147,109
152,153
206,271
105,152
129,124
111,100
66,224
175,195
94,152
243,162
72,255
126,150
102,293
232,175
61,221
89,60
77,142
248,198
151,107
110,117
190,182
209,266
103,98
92,153
249,161
249,196
93,86
189,140
199,264
119,28
91,207
115,177
75,194
134,46
119,162
225,190
187,150
78,114
100,39
119,201
237,203
137,71
80,211
214,218
71,256
185,205
245,168
68,261
118,139
68,206
154,173
110,207
58,222
51,128
81,130
187,209
132,87
89,128
